manufacturer_id,name,country,founded_year,number_of_employees,annual_revenue
6258,Iota Motors 6258,South Korea,1911,22056,98.36
6259,Epsilon Motors 6259,China,1910,28891,48.82
6260,Iota Motors 6260,South Korea,1969,16097,52.58
6261,Kappa Motors 6261,India,1992,15835,6.95
6262,Beta Motors 6262,France,2004,19075,147.95
6263,Gamma Motors 6263,Brazil,1915,8437,69.19
6264,Theta Motors 6264,China,1943,19122,64.52
6265,Delta Motors 6265,South Korea,1960,35125,40.64
6266,Gamma Motors 6266,France,2007,18185,117.05
6267,Eta Motors 6267,France,2016,17274,69.71
6268,Theta Motors 6268,UK,1993,11953,125.34
6269,Gamma Motors 6269,France,1903,26075,66.46
6270,Alpha Motors 6270,China,1960,237,98.82
6271,Iota Motors 6271,Germany,2015,47039,130.46
6272,Beta Motors 6272,Brazil,1972,36715,136.32
6273,Delta Motors 6273,France,1996,25464,47.7
6274,Eta Motors 6274,France,1960,27136,78.22
6275,Iota Motors 6275,Japan,1955,40804,121.14
6276,Epsilon Motors 6276,Italy,1992,17443,59.02
6277,Theta Motors 6277,China,1943,36707,22.94
6278,Beta Motors 6278,South Korea,1914,31001,130.93
6279,Gamma Motors 6279,Italy,1902,6379,117.94
6280,Delta Motors 6280,UK,1981,24846,109.07
6281,Gamma Motors 6281,USA,1947,16882,37.08
6282,Gamma Motors 6282,Japan,1905,38557,55.0
6283,Alpha Motors 6283,USA,1920,23922,134.69
6284,Beta Motors 6284,France,1981,23073,34.19
6285,Kappa Motors 6285,India,1911,16163,139.24
6286,Beta Motors 6286,Japan,1979,17276,35.83
6287,Kappa Motors 6287,Italy,1994,15160,7.22
6288,Iota Motors 6288,France,1994,46408,35.78
6289,Theta Motors 6289,France,2018,38742,50.09
6290,Kappa Motors 6290,South Korea,1904,7465,84.55
6291,Zeta Motors 6291,China,1968,20680,113.15
6292,Eta Motors 6292,China,1977,48148,9.85
6293,Zeta Motors 6293,South Korea,1955,17426,31.83
6294,Eta Motors 6294,Italy,1979,12858,143.35
6295,Kappa Motors 6295,South Korea,1967,41555,36.71
6296,Epsilon Motors 6296,South Korea,2008,21162,146.56
6297,Gamma Motors 6297,India,1971,15397,97.27
6298,Alpha Motors 6298,Italy,1912,32914,145.33
6299,Gamma Motors 6299,South Korea,1911,26692,21.85
6300,Beta Motors 6300,Brazil,1936,47192,15.97
6301,Kappa Motors 6301,Italy,1908,15766,13.15
6302,Alpha Motors 6302,Germany,1983,44078,71.8
6303,Zeta Motors 6303,India,1922,10735,26.51
6304,Beta Motors 6304,UK,1950,19209,121.21
6305,Iota Motors 6305,Japan,1981,6899,141.28
6306,Beta Motors 6306,South Korea,1901,4731,56.52
6307,Eta Motors 6307,India,1979,39432,26.3
6308,Iota Motors 6308,UK,2016,19450,132.1
6309,Eta Motors 6309,South Korea,1928,40383,57.61
6310,Delta Motors 6310,USA,1931,15562,65.02
6311,Zeta Motors 6311,China,1981,23158,29.68
6312,Zeta Motors 6312,UK,1943,4340,91.58
6313,Epsilon Motors 6313,India,1922,20707,22.28
6314,Theta Motors 6314,UK,1997,1041,88.38
6315,Beta Motors 6315,UK,1930,6428,93.09
6316,Kappa Motors 6316,South Korea,1968,2677,32.46
6317,Gamma Motors 6317,Brazil,2006,43112,14.04
6318,Beta Motors 6318,Italy,1953,24994,44.74
6319,Kappa Motors 6319,USA,2021,3419,88.99
6320,Beta Motors 6320,Japan,1934,17679,114.69
6321,Alpha Motors 6321,Japan,1945,24562,144.33
6322,Gamma Motors 6322,China,1911,16526,20.2
6323,Alpha Motors 6323,France,1905,36843,78.85
6324,Alpha Motors 6324,France,2008,48020,102.92
6325,Gamma Motors 6325,Brazil,2009,32900,121.24
6326,Alpha Motors 6326,Brazil,1913,20053,131.34
6327,Epsilon Motors 6327,South Korea,2010,28218,23.92
6328,Alpha Motors 6328,Japan,1983,6596,118.48
6329,Kappa Motors 6329,UK,1906,30981,73.1
6330,Theta Motors 6330,France,2019,48696,140.48
6331,Delta Motors 6331,UK,1988,45045,5.77
6332,Iota Motors 6332,UK,1984,23786,70.43
6333,Theta Motors 6333,France,1950,20945,9.62
6334,Kappa Motors 6334,South Korea,1986,13595,119.39
6335,Zeta Motors 6335,Germany,1974,21366,36.41
6336,Iota Motors 6336,China,1954,1182,143.26
6337,Alpha Motors 6337,Germany,1937,39124,34.69
6338,Beta Motors 6338,South Korea,1975,1632,4.45
6339,Theta Motors 6339,UK,1998,43082,34.13
6340,Delta Motors 6340,Italy,1904,23334,34.63
6341,Delta Motors 6341,UK,1946,42104,77.84
6342,Gamma Motors 6342,South Korea,1926,18281,139.62
6343,Iota Motors 6343,India,1999,42709,6.27
6344,Zeta Motors 6344,UK,1901,3503,90.36
6345,Eta Motors 6345,Brazil,1950,42642,36.74
6346,Kappa Motors 6346,Brazil,2003,11727,131.62
6347,Kappa Motors 6347,Germany,2003,4806,24.75
6348,Epsilon Motors 6348,USA,1921,2577,49.18
6349,Zeta Motors 6349,India,2010,38315,109.42
6350,Epsilon Motors 6350,USA,2013,29480,4.71
6351,Epsilon Motors 6351,Japan,1971,49308,83.56
6352,Alpha Motors 6352,UK,1984,9092,63.54
6353,Alpha Motors 6353,UK,1923,8990,149.2
6354,Eta Motors 6354,Brazil,2012,30635,83.82
6355,Gamma Motors 6355,UK,2015,746,115.47
6356,Kappa Motors 6356,Brazil,1963,47703,101.23
6357,Kappa Motors 6357,China,2007,43830,109.67
6358,Eta Motors 6358,France,1926,27250,37.3
6359,Delta Motors 6359,China,2008,24204,93.62
6360,Epsilon Motors 6360,Germany,1953,29055,122.74
6361,Gamma Motors 6361,UK,1952,32029,17.36
6362,Gamma Motors 6362,UK,1973,27019,46.95
6363,Kappa Motors 6363,Germany,1919,47941,70.25
6364,Alpha Motors 6364,Germany,1929,2755,138.96
6365,Beta Motors 6365,Italy,1913,20320,34.78
6366,Eta Motors 6366,USA,1911,16032,87.46
6367,Alpha Motors 6367,UK,1950,6786,116.3
6368,Epsilon Motors 6368,China,1986,8093,29.39
6369,Kappa Motors 6369,UK,2008,15481,133.56
6370,Alpha Motors 6370,Brazil,1953,46166,139.39
6371,Beta Motors 6371,USA,2000,42234,53.36
6372,Kappa Motors 6372,USA,1952,25704,67.84
6373,Iota Motors 6373,Italy,1932,9606,11.98
6374,Beta Motors 6374,South Korea,1934,22792,104.45
6375,Iota Motors 6375,India,1955,29797,84.95
6376,Beta Motors 6376,Germany,1904,23811,23.61
6377,Eta Motors 6377,Japan,1949,30981,4.41
6378,Epsilon Motors 6378,Brazil,2009,3692,2.42
6379,Beta Motors 6379,USA,1979,27102,54.37
6380,Gamma Motors 6380,France,2014,42710,137.98
6381,Iota Motors 6381,Brazil,1936,451,104.07
6382,Iota Motors 6382,UK,1943,372,33.99
6383,Delta Motors 6383,USA,1904,10812,40.57
6384,Theta Motors 6384,UK,1943,49946,103.17
6385,Kappa Motors 6385,Germany,1969,33719,34.01
6386,Epsilon Motors 6386,Japan,1937,21043,46.76
6387,Beta Motors 6387,China,1942,11247,3.6
6388,Delta Motors 6388,South Korea,2011,34282,3.15
6389,Eta Motors 6389,India,2008,37698,59.14
6390,Gamma Motors 6390,Italy,2007,25179,120.29
6391,Zeta Motors 6391,China,1981,25588,26.7
6392,Theta Motors 6392,UK,1938,25527,59.64
6393,Gamma Motors 6393,China,1970,46029,60.03
6394,Beta Motors 6394,Italy,1976,23723,9.63
6395,Iota Motors 6395,Italy,2004,16464,81.39
6396,Epsilon Motors 6396,USA,2000,16712,112.33
6397,Alpha Motors 6397,France,1981,23341,95.34
6398,Epsilon Motors 6398,Italy,1902,11666,20.79
6399,Theta Motors 6399,India,1992,12881,4.97
6400,Theta Motors 6400,UK,1947,222,104.98
6401,Beta Motors 6401,China,2006,39103,69.29
6402,Iota Motors 6402,India,1994,7456,75.66
6403,Eta Motors 6403,Brazil,1926,16168,124.23
6404,Alpha Motors 6404,China,1943,28066,14.76
6405,Iota Motors 6405,Japan,1990,47165,71.39
6406,Epsilon Motors 6406,USA,1914,25211,103.48
6407,Epsilon Motors 6407,China,1970,9537,3.69
6408,Theta Motors 6408,Brazil,1915,3426,37.42
6409,Kappa Motors 6409,India,1920,21682,56.39
6410,Kappa Motors 6410,USA,1989,23791,38.73
6411,Alpha Motors 6411,Italy,1907,48648,83.43
6412,Zeta Motors 6412,USA,1984,35023,114.0
6413,Alpha Motors 6413,India,1994,8030,130.4
6414,Iota Motors 6414,UK,2000,15279,11.64
6415,Theta Motors 6415,South Korea,1925,47814,40.67
6416,Eta Motors 6416,India,1914,5748,100.0
6417,Eta Motors 6417,Japan,1971,32038,110.72
6418,Iota Motors 6418,France,1918,31596,123.93
6419,Epsilon Motors 6419,France,1959,19584,59.86
6420,Theta Motors 6420,Brazil,1982,12064,124.45
6421,Eta Motors 6421,Germany,1990,25085,63.41
6422,Zeta Motors 6422,UK,1972,17136,2.06
6423,Alpha Motors 6423,USA,1953,38973,53.57
6424,Delta Motors 6424,South Korea,1989,22088,135.44
6425,Beta Motors 6425,Japan,1919,30947,98.38
6426,Gamma Motors 6426,China,1921,25219,17.27
6427,Epsilon Motors 6427,India,1941,11560,3.4
6428,Theta Motors 6428,Germany,1976,29472,105.89
6429,Gamma Motors 6429,China,1988,30672,6.6
6430,Theta Motors 6430,Germany,1967,9567,56.24
6431,Eta Motors 6431,USA,1950,32674,22.32
6432,Iota Motors 6432,Italy,1948,9388,126.09
6433,Kappa Motors 6433,UK,2013,37095,126.16
6434,Zeta Motors 6434,India,1943,11059,107.45
6435,Delta Motors 6435,France,1992,26765,22.96
6436,Eta Motors 6436,China,1914,47536,66.45
6437,Eta Motors 6437,USA,1958,15595,3.26
6438,Zeta Motors 6438,UK,1968,21633,114.29
6439,Epsilon Motors 6439,Japan,1909,25085,136.55
6440,Gamma Motors 6440,UK,1993,25506,65.7
6441,Beta Motors 6441,USA,1960,31528,49.12
6442,Delta Motors 6442,France,1943,21239,79.0
6443,Iota Motors 6443,Italy,1943,18672,40.75
6444,Alpha Motors 6444,China,1907,22213,4.98
6445,Gamma Motors 6445,India,1918,26891,20.23
6446,Epsilon Motors 6446,India,1957,43354,111.45
6447,Beta Motors 6447,India,1984,23080,3.33
6448,Gamma Motors 6448,France,1965,9227,120.76
6449,Delta Motors 6449,USA,1980,24049,1.55
6450,Epsilon Motors 6450,France,2009,30615,42.7
6451,Delta Motors 6451,South Korea,1998,42150,137.24
6452,Delta Motors 6452,USA,2021,16374,58.85
6453,Alpha Motors 6453,Germany,1903,34758,57.12
6454,Beta Motors 6454,France,1914,48706,26.34
6455,Iota Motors 6455,Japan,1947,40227,78.92
6456,Epsilon Motors 6456,USA,1908,18423,129.38
6457,Kappa Motors 6457,Brazil,1975,48153,120.1
6458,Theta Motors 6458,Brazil,1981,26625,125.97
6459,Theta Motors 6459,France,1957,42807,24.81
6460,Zeta Motors 6460,France,1977,28009,37.56
6461,Kappa Motors 6461,South Korea,2013,1775,122.48
6462,Epsilon Motors 6462,India,1926,11095,53.61
6463,Alpha Motors 6463,India,1921,32448,115.68
6464,Alpha Motors 6464,UK,1934,1251,64.13
6465,Beta Motors 6465,Germany,1982,10465,95.86
6466,Iota Motors 6466,Italy,2017,11586,98.35
6467,Alpha Motors 6467,Italy,1919,17091,48.5
6468,Theta Motors 6468,France,1912,8280,89.43
6469,Iota Motors 6469,UK,1953,11130,88.83
6470,Epsilon Motors 6470,USA,1909,19427,98.16
6471,Delta Motors 6471,UK,2022,13038,92.26
6472,Zeta Motors 6472,China,1987,27460,111.79
6473,Theta Motors 6473,Brazil,1912,48357,132.89
6474,Delta Motors 6474,Brazil,1939,2831,55.86
6475,Iota Motors 6475,USA,1990,8702,34.35
6476,Zeta Motors 6476,India,2007,7831,15.24
6477,Kappa Motors 6477,South Korea,1971,34266,103.43
6478,Zeta Motors 6478,Brazil,1907,16558,116.04
6479,Beta Motors 6479,South Korea,2004,47844,105.26
6480,Epsilon Motors 6480,Brazil,1996,28819,86.6
6481,Eta Motors 6481,Brazil,2015,22160,99.61
6482,Beta Motors 6482,South Korea,1985,36874,66.62
6483,Gamma Motors 6483,China,2002,41893,131.12
6484,Delta Motors 6484,France,1994,1174,120.28
6485,Delta Motors 6485,Japan,1961,32918,53.21
6486,Theta Motors 6486,Brazil,2018,11137,39.64
6487,Iota Motors 6487,Japan,1909,3986,19.09
6488,Iota Motors 6488,South Korea,1921,33754,115.82
6489,Epsilon Motors 6489,UK,2018,25709,76.28
6490,Kappa Motors 6490,India,1928,36043,64.66
6491,Gamma Motors 6491,South Korea,1906,41353,85.01
6492,Eta Motors 6492,Italy,1952,13358,9.6
6493,Beta Motors 6493,India,1922,13520,109.33
6494,Eta Motors 6494,Brazil,1915,28969,49.64
6495,Zeta Motors 6495,UK,1909,39195,114.0
6496,Gamma Motors 6496,UK,2000,39948,94.36
6497,Eta Motors 6497,Germany,1903,10430,122.39
6498,Kappa Motors 6498,South Korea,1915,38637,96.19
6499,Delta Motors 6499,Italy,1957,2653,31.13
6500,Epsilon Motors 6500,China,1913,30458,46.7
6501,Epsilon Motors 6501,Germany,1993,7311,6.34
6502,Theta Motors 6502,India,1973,43405,97.66
6503,Iota Motors 6503,USA,1928,22835,95.73
6504,Iota Motors 6504,China,1996,10790,75.23
6505,Epsilon Motors 6505,Japan,1994,46276,145.98
6506,Iota Motors 6506,UK,1995,24488,72.01
6507,Theta Motors 6507,USA,2014,1282,1.92
6508,Kappa Motors 6508,Germany,1934,15870,26.98
6509,Iota Motors 6509,UK,1995,6111,108.82
6510,Zeta Motors 6510,Italy,1930,41747,24.24
6511,Epsilon Motors 6511,Italy,1962,20546,135.88
6512,Zeta Motors 6512,USA,1910,23155,64.82
6513,Epsilon Motors 6513,UK,1967,34035,10.11
6514,Gamma Motors 6514,Germany,2008,28569,117.83
6515,Epsilon Motors 6515,India,1973,46481,114.94
6516,Gamma Motors 6516,China,1938,21587,7.11
6517,Eta Motors 6517,Germany,1906,28971,127.64
6518,Delta Motors 6518,Italy,1962,23566,4.24
6519,Beta Motors 6519,UK,1955,43563,106.31
6520,Theta Motors 6520,South Korea,2014,7234,15.46
6521,Epsilon Motors 6521,France,2016,23826,29.27
6522,Delta Motors 6522,India,1983,27164,99.53
6523,Delta Motors 6523,Japan,1902,11384,54.76
6524,Zeta Motors 6524,Brazil,1959,7758,126.94
6525,Epsilon Motors 6525,Italy,1905,48763,139.67
6526,Eta Motors 6526,Brazil,1978,15872,81.14
6527,Alpha Motors 6527,France,1931,19208,107.82
6528,Kappa Motors 6528,India,1924,18825,26.41
6529,Delta Motors 6529,India,1977,33877,46.44
6530,Zeta Motors 6530,India,1971,26540,124.75
6531,Iota Motors 6531,UK,1956,37939,20.46
6532,Kappa Motors 6532,India,1975,3729,72.39
6533,Zeta Motors 6533,China,1904,47586,32.16
6534,Theta Motors 6534,Japan,1989,36380,147.13
6535,Gamma Motors 6535,Germany,2006,36097,114.62
6536,Gamma Motors 6536,Brazil,1973,10006,76.99
6537,Delta Motors 6537,India,1923,26116,96.6
6538,Alpha Motors 6538,South Korea,1999,9170,90.59
6539,Alpha Motors 6539,France,2006,26191,138.18
6540,Zeta Motors 6540,South Korea,1980,48310,51.41
6541,Beta Motors 6541,Japan,1988,11195,45.21
6542,Zeta Motors 6542,Brazil,1928,27135,87.78
6543,Beta Motors 6543,South Korea,1912,3707,141.52
6544,Iota Motors 6544,Brazil,1951,18667,5.97
6545,Gamma Motors 6545,France,1967,23744,15.05
6546,Gamma Motors 6546,South Korea,2002,5752,48.83
6547,Alpha Motors 6547,South Korea,1981,21174,44.4
6548,Beta Motors 6548,Germany,1938,45779,128.56
6549,Iota Motors 6549,USA,2016,19159,33.28
6550,Delta Motors 6550,France,1932,46653,46.46
6551,Kappa Motors 6551,Brazil,1962,15801,29.08
6552,Epsilon Motors 6552,China,1917,35164,22.47
6553,Eta Motors 6553,India,1934,27314,3.84
6554,Alpha Motors 6554,UK,2019,13925,82.08
6555,Eta Motors 6555,USA,1913,23083,127.71
6556,Delta Motors 6556,USA,1919,9515,102.2
6557,Zeta Motors 6557,UK,1931,40945,23.34
6558,Theta Motors 6558,UK,1962,1129,69.1
6559,Iota Motors 6559,Italy,1934,3804,4.74
6560,Zeta Motors 6560,France,1985,11410,102.85
6561,Iota Motors 6561,Brazil,1975,47674,52.63
6562,Eta Motors 6562,USA,1903,11234,76.58
6563,Beta Motors 6563,Japan,1941,1865,46.7
6564,Theta Motors 6564,Italy,1934,29682,21.92
6565,Gamma Motors 6565,South Korea,1956,15098,93.57
6566,Alpha Motors 6566,USA,1939,33116,16.98
6567,Epsilon Motors 6567,India,1911,35451,128.97
6568,Delta Motors 6568,USA,1931,46870,90.11
6569,Iota Motors 6569,Japan,1900,41732,95.92
6570,Delta Motors 6570,Brazil,1977,11675,112.51
6571,Gamma Motors 6571,Japan,1978,14622,2.05
6572,Delta Motors 6572,Japan,1924,35474,26.94
6573,Alpha Motors 6573,France,1952,27605,46.65
6574,Beta Motors 6574,Brazil,1994,24618,109.86
6575,Epsilon Motors 6575,China,1922,35169,94.85
6576,Kappa Motors 6576,Italy,1957,37445,18.1
6577,Kappa Motors 6577,Brazil,1987,18879,52.09
6578,Theta Motors 6578,China,1969,2922,74.31
6579,Delta Motors 6579,Brazil,1995,25500,59.18
6580,Theta Motors 6580,USA,1920,25514,36.42
6581,Kappa Motors 6581,Italy,1965,43290,49.11
6582,Kappa Motors 6582,USA,1952,22723,55.45
6583,Zeta Motors 6583,USA,1965,28827,70.43
6584,Gamma Motors 6584,Brazil,1918,32432,95.87
6585,Alpha Motors 6585,France,1977,10775,85.68
6586,Iota Motors 6586,Italy,1975,14812,4.18
6587,Delta Motors 6587,India,2013,40875,39.93
6588,Kappa Motors 6588,Germany,1905,17956,4.43
6589,Delta Motors 6589,Germany,2013,809,108.86
6590,Zeta Motors 6590,UK,1977,17448,91.95
6591,Beta Motors 6591,Germany,1932,13915,43.49
6592,Iota Motors 6592,China,1937,48549,35.19
6593,Kappa Motors 6593,Japan,2015,6800,113.93
6594,Epsilon Motors 6594,India,1900,4219,88.85
6595,Eta Motors 6595,France,1971,24777,14.17
6596,Epsilon Motors 6596,Japan,1967,35066,147.5
6597,Gamma Motors 6597,France,1968,48130,48.9
6598,Epsilon Motors 6598,Japan,1985,8939,78.82
6599,Beta Motors 6599,Japan,1942,41033,104.66
6600,Kappa Motors 6600,USA,1911,26645,48.68
6601,Delta Motors 6601,China,1954,2414,71.58
6602,Kappa Motors 6602,Italy,1978,38717,74.21
6603,Delta Motors 6603,France,2020,30470,52.95
6604,Beta Motors 6604,UK,1935,21537,54.93
6605,Kappa Motors 6605,South Korea,1907,4970,1.35
6606,Iota Motors 6606,China,1917,39533,60.09
6607,Zeta Motors 6607,USA,1959,17250,133.93
6608,Epsilon Motors 6608,China,1993,69,23.52
6609,Zeta Motors 6609,France,2017,4610,123.93
6610,Iota Motors 6610,Japan,1912,4500,86.39
6611,Delta Motors 6611,Italy,1939,34723,97.28
6612,Epsilon Motors 6612,Brazil,1934,7217,47.43
6613,Epsilon Motors 6613,Germany,1923,43961,113.34
6614,Theta Motors 6614,Japan,1958,34490,64.08
6615,Eta Motors 6615,Germany,1963,14742,2.61
6616,Beta Motors 6616,Germany,1938,27788,113.13
6617,Delta Motors 6617,France,2008,19480,132.39
6618,Theta Motors 6618,South Korea,1911,35975,25.67
6619,Iota Motors 6619,UK,1933,22955,122.91
6620,Delta Motors 6620,South Korea,2013,19203,53.66
6621,Eta Motors 6621,France,1990,19137,105.03
6622,Zeta Motors 6622,France,1941,45527,55.9
6623,Epsilon Motors 6623,UK,2015,25300,136.2
6624,Eta Motors 6624,China,1989,22644,98.33
6625,Theta Motors 6625,Brazil,1976,39211,69.1
6626,Eta Motors 6626,USA,2019,45880,122.57
6627,Delta Motors 6627,USA,1917,4494,82.92
6628,Iota Motors 6628,China,1995,36632,41.54
6629,Beta Motors 6629,Germany,1956,23335,69.68
6630,Zeta Motors 6630,Italy,1913,37815,82.98
6631,Theta Motors 6631,South Korea,1921,45435,28.8
6632,Eta Motors 6632,USA,1961,11421,87.16
6633,Iota Motors 6633,India,1935,2813,100.18
6634,Gamma Motors 6634,South Korea,1969,37366,104.04
6635,Kappa Motors 6635,China,1931,5333,144.65
6636,Epsilon Motors 6636,France,1975,5570,54.6
6637,Theta Motors 6637,Brazil,1990,10797,86.01
6638,Iota Motors 6638,USA,1985,43572,13.17
6639,Gamma Motors 6639,China,1916,7887,49.37
6640,Theta Motors 6640,Germany,1947,16080,126.23
6641,Eta Motors 6641,Germany,2015,42929,16.33
6642,Beta Motors 6642,Brazil,2022,24761,46.51
6643,Iota Motors 6643,India,2002,5726,116.78
6644,Gamma Motors 6644,Brazil,1929,45087,31.55
6645,Delta Motors 6645,France,1980,22321,2.9
6646,Eta Motors 6646,Japan,1935,30654,6.78
6647,Eta Motors 6647,France,1932,13315,76.3
6648,Iota Motors 6648,UK,1952,44290,115.49
6649,Alpha Motors 6649,UK,1940,37036,101.72
6650,Beta Motors 6650,Brazil,1995,9312,34.18
6651,Epsilon Motors 6651,India,1906,27916,128.47
6652,Alpha Motors 6652,Japan,2001,30912,125.35
6653,Alpha Motors 6653,Italy,1955,12441,4.38
6654,Eta Motors 6654,France,1951,15809,58.49
6655,Alpha Motors 6655,USA,1957,5754,141.43
6656,Delta Motors 6656,Italy,2013,29273,100.01
6657,Zeta Motors 6657,France,1909,26324,41.12
6658,Zeta Motors 6658,Germany,1951,10561,12.09
6659,Iota Motors 6659,Japan,1909,20392,50.29
6660,Theta Motors 6660,UK,1960,9793,118.95
6661,Delta Motors 6661,Japan,1985,37151,139.16
6662,Beta Motors 6662,Japan,1937,11088,43.5
6663,Epsilon Motors 6663,India,1982,11621,93.65
6664,Kappa Motors 6664,China,1934,48019,61.17
6665,Iota Motors 6665,South Korea,2006,35571,141.16
6666,Alpha Motors 6666,Germany,1921,42277,14.48
6667,Gamma Motors 6667,Japan,1977,22016,53.79
6668,Alpha Motors 6668,Germany,1934,36621,116.37
6669,Eta Motors 6669,USA,1957,33797,7.46
6670,Iota Motors 6670,China,1952,6269,99.34
6671,Alpha Motors 6671,India,1999,28099,135.01
6672,Alpha Motors 6672,Germany,1983,45485,96.22
6673,Iota Motors 6673,South Korea,1921,41562,58.76
6674,Epsilon Motors 6674,Germany,1964,40638,128.55
6675,Epsilon Motors 6675,Brazil,1924,6664,54.75
6676,Iota Motors 6676,South Korea,1941,41547,20.04
6677,Zeta Motors 6677,UK,1948,21917,103.41
6678,Delta Motors 6678,Italy,1995,9736,54.81
6679,Theta Motors 6679,South Korea,1981,11419,111.46
6680,Alpha Motors 6680,South Korea,1994,22838,39.98
6681,Delta Motors 6681,Brazil,1993,32978,105.66
6682,Delta Motors 6682,France,1983,35388,136.18
6683,Iota Motors 6683,Brazil,1995,9698,122.0
6684,Eta Motors 6684,Brazil,2008,8767,53.94
6685,Delta Motors 6685,France,1973,40671,77.67
6686,Alpha Motors 6686,France,1928,11180,58.88
6687,Delta Motors 6687,India,1914,34863,98.24
6688,Alpha Motors 6688,France,1976,571,3.29
6689,Theta Motors 6689,India,1954,8035,124.83
6690,Eta Motors 6690,France,1962,22490,72.93
6691,Kappa Motors 6691,India,2015,36264,58.41
6692,Eta Motors 6692,India,1939,6069,21.65
6693,Alpha Motors 6693,Japan,1968,6385,131.88
6694,Iota Motors 6694,Japan,1927,2097,62.43
6695,Alpha Motors 6695,South Korea,2014,11176,110.49
